chunk,loss,mean_squared_error,val_loss,val_mean_squared_error,time,cpu_percentage,ram_usage,available_mem
0,9.353456497192383,2.4424188137054443,00:04:21,10.7,16.3,83.67339695667249
1,7.644378662109375,2.447869300842285,00:04:22,9.9,16.3,83.65064920134114
2,5.024682521820068,2.4419844150543213,00:04:24,9.1,16.4,83.63840017666746
3,3.982889413833618,2.4186272621154785,00:04:28,6.1,16.4,83.6290541526408
4,2.9620094299316406,2.3865528106689453,00:04:31,9.3,16.4,83.62249282515958
5,2.455296277999878,2.35325288772583,00:04:34,9.3,16.4,83.61628944342166
6,2.435251235961914,2.319695472717285,00:04:36,9.2,16.4,83.61363821817035
7,1.7632577419281006,2.291748523712158,00:04:39,9.0,16.4,83.6116300818816
8,1.5216712951660156,2.2631137371063232,00:04:42,9.0,16.4,83.6058786824806
9,1.2141244411468506,2.2348990440368652,00:04:44,9.1,16.4,83.59864999852878
10,1.4270894527435303,2.1958086490631104,00:04:47,9.2,16.4,83.59961159853412
11,1.5038387775421143,2.1652376651763916,00:04:50,9.0,16.4,83.59723641618655
12,1.826696753501892,2.144268274307251,00:04:53,7.8,16.4,83.59932038843786
13,1.4370386600494385,2.1372907161712646,00:04:56,9.3,16.4,83.59119077325077
14,1.5133860111236572,2.1376020908355713,00:04:57,9.0,16.4,83.58803296376952
15,1.077939510345459,2.141050338745117,00:04:58,9.5,16.4,83.58392872147544
16,1.575386881828308,2.1296353340148926,00:05:01,9.3,16.4,83.58152927161984
17,1.9686872959136963,2.112305164337158,00:05:04,8.9,16.4,83.58145950253429
18,1.6688683032989502,2.066145420074463,00:05:06,9.3,16.4,83.58267287793535
19,1.9308207035064697,2.0429224967956543,00:05:09,9.3,16.4,83.57837146213859
20,1.2836130857467651,2.0418407917022705,00:05:15,4.2,16.4,83.57690631134182
21,1.0640034675598145,2.0773282051086426,00:05:16,9.3,16.4,83.57305384444345
22,1.3649308681488037,2.1149332523345947,00:05:17,9.5,16.4,83.57519545202632
23,1.3869566917419434,2.1833343505859375,00:05:18,9.1,16.4,83.5711579453793
24,1.1735522747039795,2.2758090496063232,00:05:20,9.6,16.4,83.57383950501564
25,1.1396193504333496,2.39656138420105,00:05:21,9.5,16.4,83.56717504062533
26,0.7567312121391296,2.490828037261963,00:05:22,9.7,16.4,83.5701235428499
27,1.4008045196533203,2.5261688232421875,00:05:23,9.5,16.4,83.5666896904649
28,2.222409725189209,2.5108509063720703,00:05:24,9.6,16.4,83.56882826460927
29,1.410020112991333,2.4060447216033936,00:05:25,9.5,16.4,83.56596166522426
30,1.3291599750518799,2.394390344619751,00:05:27,9.4,16.4,83.56892836807985
31,1.351759672164917,2.4942049980163574,00:05:28,9.4,16.4,83.56854918826703
32,0.7998453378677368,2.6426756381988525,00:05:29,9.3,16.4,83.56701426838468
33,1.0715970993041992,2.8994927406311035,00:05:30,9.3,16.4,83.56673215860394
34,0.8453942537307739,3.2524361610412598,00:05:32,9.4,16.4,83.56854008795152
35,0.9953983426094055,3.6307215690612793,00:05:33,9.3,16.4,83.56837324883386
36,1.0530444383621216,4.056840896606445,00:05:34,9.6,16.4,83.56685046270555
37,0.8676942586898804,4.370335102081299,00:05:35,9.2,16.4,83.56844605135794
38,1.289473533630371,4.382575035095215,00:05:36,9.6,16.4,83.56796373463601
39,0.47918540239334106,4.393857002258301,00:05:38,9.1,16.4,83.56523060654513
40,1.4812159538269043,3.9643783569335938,00:05:39,9.2,16.4,83.56776959457184
41,2.4297285079956055,3.606051445007324,00:05:40,9.4,16.4,83.56470885512267
42,0.9675316214561462,3.4347543716430664,00:05:41,9.7,16.4,83.56780599583388
43,1.3011775016784668,3.2685580253601074,00:05:42,9.2,16.4,83.56742984945954
44,1.3673210144042969,3.1916720867156982,00:05:43,9.3,16.4,83.56630747721357
45,1.1832239627838135,3.0816965103149414,00:05:45,9.3,16.4,83.5662225409355
46,1.6083287000656128,3.034317970275879,00:05:46,9.5,16.4,83.56626804251303
47,0.9544177055358887,3.1245226860046387,00:05:47,9.4,16.4,83.56611940402641
48,1.0540924072265625,3.317504644393921,00:05:48,9.4,16.4,83.56639241349164
49,1.1424815654754639,3.547567844390869,00:05:49,9.2,16.4,83.56470278824567
50,1.541435956954956,3.6211812496185303,00:05:51,9.1,16.4,83.56734794661998
